station*;site d'echantillonnage*;jeu de donnees*;sample_name*;sampling_resp*;sampling_date(dd/mm/yyyy)*;sampling_time (hh:mm);sampling_depth_min;sampling_depth_max;sampling_volume;tide;tide_coefficient;sampling_device*;bottle_model;bottle_volume (liter);pump_model;pump_flow (L per min);net_length (m);net_type;net_area (m2);net_mesh (µm);net_direction;analysis_method*;analysis_resp*;analysis_date (dd/mm/yyyy)*;preservation;volume_analysed(ml);filtration_mesh;sample_fraction;fractioning_method;fixing_method;volume_sedimentation_chamber(ml);taxon_pelagos;Achnanthes;Actinoptychus senarius;Alexandrium minutum;Alexandrium;Alexandrium;Amphidiniopsis;Amphidinium;Azadinium caudatum;Amphiprora;Amphitetras;Asterionella bleakeleyi;Asterionella formosa;Asterionella glacialis;Asteromphalus;Asterionella kariana;Attheya;Azadinium caudatum;Azadinium;Bacillaria paxillifera;Bacillariophycanae;Bacteriastrum delicatulum;Bacteriastrum;Bellerochea malleus;Biddulphia rhombus;Biddulphia sinensis;Biddulphia;Centrodinium punctatum;Centrodinium punctatum;Cerataulina pelagica;Chaetoceros affinis;Chaetoceros breve;Chaetoceros curvisetus;Chaetoceros danicus;Chaetoceros debilis;Chaetoceros decipiens;Chaetoceros densus;Chaetoceros diadema;Chaetoceros didymus;Chaetoceros lorenzianus;Chaetoceros mitra;Chaetoceros peruvianus;Chaetoceros protuberans;Chaetoceros pseudocurvisetus;Chaetoceros simplex;Chaetoceros socialis;Chaetoceros;Chaetoceros tenuissimus;Chaetoceros teres;Chattonella;Ciliophora;Cocconeis;Codonella;Coolia;Corethron;Corythodinium tesselatum;Coscinodiscus concinnus;Coscinodiscus granii;Coscinodiscus radiatus;Coscinodiscus;Coscinodiscus wailesii;Cryptophyceae;Cryptophyceae;Cylindrotheca closterium;Cylindrotheca fusiformis;Cymatosira belgica;Cyrtostrombidium;Dactyliosolen fragilissimus;Dactyliosolen phuketensis;Dactyliosolen;Detonula confervacea;Detonula pumila;Detonula;Dictyocha crux;Dictyocha fibula;Dictyocha fibula;Dictyocha;Octactis speculum;Dictyocha;Dinobryon;Dinophysaceae;Dinophysis acuminata;Dinophysis acuta;Dinophysis caudata;Dinophysis dens;Dinophysis fortii;Dinophysis hastata;Dinophysis sacculus;Dinophysis;Dinophysis tripos;Diploneis;Diplopsalis;Ditylum brightwellii;Ebriaceae;Empty Bacillariophyceae;Entomoneis alata;Eucampia zodiacus;Euglenoidea;Eupyxidicula nipponica;Eutintinnus;Foraminifera;Gonyaulacaceae;Gonyaulax;Gonyaulax spinifera;Gonyaulax verior;Grammatophora;Guinardia delicatula;Guinardia flaccida;Guinardia;Guinardia striata;Gymnodinium catenatum;Gymnodinium;Gyrodinium fusus;Gyrodinium;Gyrodinium spirale;Helicotheca tamesis;Hemiaulus hauckii;Hemiaulus hauckii;Hemiaulus sinensis;Hemiaulus;Heterocapsa minima;Heterocapsa niei;Heterocapsa rotundata;Heterocapsa;Kryptoperidinium triquetrum;Hobaniella longicruris;Karenia;Lauderia annulata;Lebouridinium glaucum;Leptocylindrus danicus;Leptocylindrus mediterraneus;Leptocylindrus minimus;Levanderina fissa;Licmophora;Lithodesmium undulatum;Lyrella;Mediopyxis helysia;Melosira;Mesodinium rubrum;Meuniera membranacea;Nitzschia longissima;Nitzschia;Noctiluca;Octactis octonaria;Octactis speculum;Odontella aurita;Ostreopsis;Oxytoxum adriaticum;Oxytoxum caudatum;Oxytoxum coronatum;Oxytoxum parvum;Oxytoxum schauinslandii;Oxytoxum scolopax;Oxytoxum;Oxytoxum tesselatum;Paralia sulcata;Phaeocystis pouchetii;Phalacroma rotundatum;Phalacroma;Plagiogramma vanheurckii;Plagiogrammopsis;Planktoniella sol;Pleurosigmataceae;Podolampas bipes;Podolampas palmipes;Podolampas;Porosira glacialis;Proboscia alata;Proboscia indica;Proboscia;Pronoctiluca;Prorocentrum balticum;Prorocentrum gracile;Prorocentrum lima;Prorocentrum micans;Prorocentrum cordatum;Prorocentrum;Prorocentrum triestinum;Protoperidiniaceae;Protoperidinium bipes;Protoperidinium bispinum;Protoperidinium brevipes;Protoperidinium conicum;Protoperidinium depressum;Protoperidinium divergens;Protoperidinium leonis;Protoperidinium oblongum;Protoperidinium steinii;Pseudo-nitzschia delicatissima;Pseudo-nitzschia multistriata;Pseudo-nitzschia seriata;Pseudopedinella;Pseudosolenia calcar-avis;Pseudosolenia;Pyrocystis;Pyrophacus;Rhabdonema;Rhizosolenia bergonii;Rhizosolenia cylindrus;Rhizosolenia hebetata;Rhizosolenia imbricata;Rhizosolenia robusta;Rhizosolenia setigera;Rhizosolenia styliformis;Rhizosoleniaceae;Scrippsiella acuminata;Skeletonema costatum;Skeletonema;Solenicola setigera;Stephanopyxis palmeriana;Stephanopyxis;Striatella;Strobilidium;Thalassionema nitzschioides;Thalassiosira gravida;Thalassiosira minima;Thalassiosira punctigera;Thalassiosira rotula;Thalassiosira;Thecadinium;Tintinnina;Torodinium;Triceratium;Trieres mobiliensis;Trigonium alternans;Tripos candelabrus;Tripos declinatus;Tripos furca;Tripos fusus;Tripos horridus;Tripos lineatus;Tripos longipes;Tripos macroceros;Tripos muelleri;Tripos ranipes;Tripos;Tripos teres;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Dinoflagellata;Fragilariaceae;Naviculales;Prasinophyceae;Prasinophyceae;Prymnesiales;Raphidophyceae;Centrales;Centrales;Pennales;Pennales;Pennales
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20230808_1m;Yolanda DEL AMO;08/08/2023;8:45;1.0;0.0;250.0;PM;64.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;08/11/2023;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;800;;40;;;;;;;;;120626;;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;8967;;;;;;;;;;;;;;160;200;640;;;;;;;;;;;;;80;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;2760;;;;;;;120;;;;;;;;;;;;40;;;;;;;;;;;;;;;;160;2989;;;;;;;;;;;;;;240;;;;;;;;;;;;;;;120;160;;;;;;40;;;;;40;;;;;17934;;;280;;;;40;;;80703;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20230823_1m;Yolanda DEL AMO;23/08/2023;7:30;1.0;0.0;250.0;PM;59.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;20/11/2023;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;400;;;;;;;80;;;;;;;;80;;;;;;;;;;;;;;;;400;2160;;160;;;;;;;;;8814;1200;2560;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480;320;1520;;;;;;;;;;;;;160;;;;;;;;560;;;2160;;;;;;;;;;;;;;;;1280;;2160;;;;1120;;;;;;;;;;;;;;;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3040;;;;;;;;;;;;;;;;2000;;;;;;;;;;;;;;;;35256;;;80;;;1920;400;;;11752;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20230906_1m;Yolanda DEL AMO;06/09/2023;8:14;1.0;0.0;250.0;PM;61.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;21/11/2023;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1600;;;;;;;;;;;;;;;;;;;160;760;;280;;;;;;;;;5978;1920;1400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;1680;;160;;200;;;;;;;;;;;;;;;;40;440;;;;;;600;;;;;;;;;;;;;120;;1000;;;;640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17934;;;;1840;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20231004_1m;Yolanda DEL AMO;04/10/2023;8:47;1.0;0.0;250.0;PM;75.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;28/11/2023;obscur, temperature amb;25.0;;25.0;;;;;;;;80;;;;;;;;;40;;;;;;;;;;;;;;;;;280;;;;;200;;;;;;;;;;;;;;;600;;80;;;;;;;40;;32879;40;840;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;200;;;160;;160;120;80;;;;80;;;;;;;;;;;;4360;;520;;;;;;;;;;;;;;;;;;;;;;40;;;;;;240;;;120;;;;;40;;;;;;;;;;;;;;;;40;;;;;720;;400;;;;;;;;;40;;;;;;;;;;;;;;360;;;200;;80;;40;200;;;;;;;;;;;;;;;;20923;;;;;40;;;2989;;23912;;;;40;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20231023_1m;Yolanda DEL AMO;23/10/2023;10:40;1.0;0.0;250.0;PM;40.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;07/12/2023;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;40;;;80;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;40;80;;80;;;;;;;;;14945;;240;;;;80;;;;;;;80;;;;;;;;;;;;;;;;120;;;;;160;;;;;;;;;;;;400;;120;;;;80;;;;;;;;;;;;;;;;240;;;;;80;;;640;;;;80;;;;;;;;;;;;;;220;;;;440;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;520;;200;;;;;;;;;;;;;40;;;;;;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;5978;;;;;;;40;;;2989;;;;400;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20231120_1m;Yolanda DEL AMO;20/11/2023;8:54;1.0;0.0;250.0;PM;49.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;19/12/2023;obscur, temperature amb;12.5;;25.0;;;;;;;;1360;;;;;;;;;4880;;;;;;;;;;;;;;160;;;;;;320;;;;;;;;;;;;;800;;;400;1600;;80;;;;;;;;;26901;880;4150;80;;;;;;;;;640;2480;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;1120;;;;880;1160;;;80;;;;;;;;;;;;240;;;;;;;;;;1880;;160;;;;80;;;;;;;;;;640;;6480;;;;2800;;;;;;;;;;;;;;;560;;;;;;;;;;;;;;160;;560;;;;;;;;;;;;;;;320;;;;;;;;;;;;;760;;;80;;80;;;;480;;;;;;;;;;;;;960;;80;;;;;;;;;160;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20231206_1m;Yolanda DEL AMO;06/12/2023;10:8;1.0;0.0;250.0;PM;35.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;21/12/2023;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;6000;;;;;;;;;;;;;;80;;;;;;80;;;;;;;;;;;;;;80;;240;560;;160;;;;;;;160;;37557;;720;;;;80;;;;;;880;800;;;;;;;;;;;;;;;;240;;;;;400;;;;;;;;;;;;;;;;560;400;;;;;;;;;;;;;;240;800;;80;;;;;;;;1360;;;;;;;;;;;;;;;;80;;1280;;80;;4080;;;240;;;;;;;;;;;;2480;;;;;;;;;;;;;;1120;;560;;;;;;;;;;160;;;;;80;;;;;;;;;;;;5680;1040;;560;;;800;;;;1200;560;;;;;;;;;8667;;;560;;;;;;;;;;;520;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20231219_1m;Yolanda DEL AMO;19/12/2023;8:54;1.0;0.0;250.0;PM;64.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;09/01/2024;obscur, temperature amb;25.0;;25.0;;;;;;;;80;;;;;;;;;360;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;200;;;;;;;;;;;5978;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;80;;;;;80;;;;;;;;;;;;40;;;;280;360;40;;;;;;;;;;;;;;;;;;;;;;;;1480;;;;;;40;;;;;;;;;;80;;560;;;;760;;;200;;;;;;;;;;;;200;;;;;;;;;;;;;;80;;160;;;;;;;;;;;;;;;;;;;;;;;120;;;80;480;280;;280;520;;80;;;;240;;;;;;;;;;5978;;;160;;;;;;;;;;;440;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240118_1m;Yolanda DEL AMO;18/01/2024;9:0;1.0;0.0;250.0;PM;64.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;17/04/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1360;;;;;;;;2960;;;;;;;;;;;;;;;;;80;;;;;;;;;;;14945;;80;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;380;;;;;;;;;;;;;;5920;;;;;;80;;;;;;;;;;;;;;240;9120;;320;;400;;;;;;1360;;80;;;;;;;;;;;;;;;;320;;;;;1520;;720;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;2800;;;;2160;2880;;320;;;160;;;;;;80;;;;;;;;;;;;;;;;;;23912;;;;480;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240201_1m;Yolanda DEL AMO;01/02/2024;7:36;1.0;0.0;250.0;PM;59.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;18/04/2024;obscur, temperature amb;25.0;;25.0;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;480;;;;;;;;;;;56791;;720;;;400;;;;;;;;;;;;;;;80;;;;;;;;;;;80;;;;;2989;;;;;;;;;400;160;;;;2400;1760;;;;;;;;;;;;;;40;;;;;;;;;;;1680;;;;;;;;;;;;;;;;40;;3760;;;;;1280;;;;;;;;;;;;;;120;;;;;;;;;80;;80;;;800;;;;;;;;;;;;200;1040;80;;120;;;;;;;;;1920;;;;;2160;;480;480;;;;;;;;;;;;;;;;;;;1200;;;;;;;;;;;160;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240216_1m;Yolanda DEL AMO;16/02/2024;8:47;1.0;0.0;250.0;PM;65.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;14/05/2024;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;29890;3240;80;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;5978;;;;;;;;;;760;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;2080;;;;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;240;;440;;;;;;;;;;;;;;120;;;;;;;;;;;;;40;560;;;640;;;;;;80;;;;;;;;;;;;;120;;;;;;;;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240304_1m;Yolanda DEL AMO;04/03/2024;9:15;1.0;0.0;250.0;PM;35.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;15/05/2024;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;120;;;;;;;;;;;54891;3200;40;;;80;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;8667;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;400;;;;;;;;;;;;;;;;160;;2080;;;;;1560;;80;;;;;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;;;;;;;80;;;;;120;;;80;;;;600;920;;240;;;;;;;40;;;;;;;;;;;;;200;;;;;;;5778;;;;40;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240315_1m;Yolanda DEL AMO;15/03/2024;7:3;1.0;0.0;250.0;PM;82.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;16/05/2024;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;2480;;;;;;;;;;;127116;120;160;;;;;;;;;;;160;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;40;;;;;600;40;120;;;;;;;;;;;;;40;;;;;;;;;;;160;;;;;;40;160;;;;;;;;;200;;360;;440;;;;;80;;;;;;;;;;;;120;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;;;520;;160;40;;;;;;280;40;;;40;;40;;;;;;;80;;;;;;;;;;;520;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240415_1m;Yolanda DEL AMO;15/04/2024;8:30;1.0;0.0;250.0;PM;32.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;05/06/2024;obscur, temperature amb;25.0;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;720;;;;;;;;280;;;40;;;;;;;;;;;;;;120;;;440;;;;;;;;;40;;92659;560;920;;;160;200;;;;;;;;;;;;;;40;;;;;;;;;;;;;;40;;;;;;;;;;;;560;;;;;40;680;;;;;;;;;;;;;;;;280;;;;;;;;240;;;;;;;;;;;;;;;;;;1000;;40;;;;;80;;;;;;;;;;;;1120;;;;200;;;;;80;;;;;80;;560;;;;;;;;;;480;;;;;320;;;;;200;;;320;;;;;160;;120;;;;;;;1200;;;;;;;;;;;;;;;;;80;;;14945;;;;120;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240429_1m;Yolanda DEL AMO;29/04/2024;7:15;1.0;0.0;250.0;PM;70.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;05/06/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;1040;;;;;;;;;;;;;;;;;;;;1520;;;;;240;;;;;;;;480;380;480;;960;;;;;;;;;80;;23912;;1280;;;80;;;;;;;;80;;;;;;;80;;80;;;;;;;;;240;;;;;;;;;;;;;;560;400;;;;240;80;;;;;;;;;;;;;;;;;15120;;6400;;;;;;240;;;;;;;80;;;;;;;;;80;;;;80;;;;;160;;;;;;;;;;;;80;;;;;;;;;80;;;;;3120;;7200;;;;;;;;;160;1280;;400;;1760;240;8060;;;;;;;1120;;;;1360;480;;80;;;;;;;320;560;80;;;;;;;;;;;80;0;;;;;;11956;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240513_1m;Yolanda DEL AMO;13/05/2024;7:39;1.0;0.0;250.0;PM;58.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;01/07/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;800;;;;;;;;;;;;;;;;;560;;;;;;;;;;;41846;;880;;;80;80;;;;;;80;;;;;;;;320;;;;;;;;;;;;;;;;;;;;;;;;;1040;1440;;;;640;80;160;;;;80;;;;;;;;;480;;;34960;18960;30880;;;;;;;;240;;;80;;;;;;;;;;;;;;;;;;;80;;;;;;640;80;;;;;;;;;;640;;;;;;;80;;;3200;;8960;;;;;;;;;1840;1440;;;3040;;640;;;;;;;;480;;;;;80;;;;;;;;;560;640;;;;;;;;;;;;240;;;;;;;;;;;80;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240528_1m;Yolanda DEL AMO;28/05/2024;7:0;1.0;0.0;250.0;PM;65.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;02/07/2024;obscur, temperature amb;25.0;;25.0;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;;40;160;;120;;;;;;;;;29890;;8440;;;;;;;;;;120;40;;;;;;;;;40;;;;;;;;;;;;80;;;;;;;;;;;;40;;;;960;240;;;;;;;;;;;;;;40;;;4840;;280;;;;;;;;;;;;;;;;;;;;;;;;400;;;;;240;;80;40;;;;;;;;;;;400;;;;40;;;;;;;;;;400;;200;;;;;;;;;;;80;;;;120;;;;;120;;;280;;;;;160;;;;;;;;;480;480;80;;;;;;;;23912;;;280;;;;80;;;;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240611_1m;Yolanda DEL AMO;11/06/2024;7:10;1.0;0.0;250.0;PM;62.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;08/08/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;;;;1280;;;;;;;;;;;41846;;14000;;;;;;;;;;;2640;;;;;;;;;320;;;;;;;80;;;;;;;;;;;;;;;;;1280;;;;1760;400;80;;;;;;;;;;;;;;;;4160;;2560;;;;;;;;;;;;;160;;;;;;;;;80;;11360;;;;;;;;;;;;;;;;;;;400;;;;;;;;;80;;;;;240;;80;;;;;;;;;480;;;;;;;;;;;;;;;;;;;80;;80;800;;;;;;;1440;80;;;;;;;;2989;;;2960;;;;240;5978;;71736;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240627_1m;Yolanda DEL AMO;27/06/2024;9:15;1.0;0.0;250.0;PM;67.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;18/09/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;;2640;;;;;;;;;;;17000;;960;;;;;;;;;;400;80;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3840;2400;3280;;;;;;;;;;;;;;;;560;;800;320;;;;;;;;;;;;;;;;;;;;;240;;;;80;;800;;;;;;;;;;;;;;;80;;;;320;;;;;80;;;;160;;;;;;;;;;;;;160;;;;80;1600;;;;;;;;;;;;;;;240;80;;;;;;80;;;;;;;;;;14945;;;;;;;;;;53802;;;;;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240729_1m;Yolanda DEL AMO;29/07/2024;0:45;1.0;0.0;250.0;PM;59.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;17/09/2024;obscur, temperature amb;12.5;;25.0;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3360;;;;;;;;;;;50813;;4560;;;;;;;;;;240;1360;;;;;;;;;320;;;;;;;;;;;;;;;;;;;;;;;;240;;;;800;800;3360;;;;;;;;;;;80;;;;;1520;;3600;;;;;;;;;;;;;;;;;;;;;;;;5680;;;80;880;;;;;;;;;;;;;;;320;;;;800;;;;;160;;;;;720;;;;;;;;;;;80;;;;;80;;;;;;;;;2960;;;;;320;;;160;;;;;;;240;;;;;;;;;;;;;;;;;;;26901;;;;400;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240809_1m;Yolanda DEL AMO;09/08/2024;9:0;1.0;0.0;250.0;PM;73.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;19/09/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3040;;;;1200;;;;;;;;;;;32879;;6000;;;;;;;;;;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1760;1680;1200;;;;;;;;;;;;;;;;;;2240;;;;;;;;;;;;;;;;;;;;;;160;;6720;;480;;800;;;;;;;;;;;;;;;;;;;160;;160;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6960;;;;;400;;720;;;;;;;80;80;;;;160;;;;;5978;;;;;;;;;;32879;;;;560;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240826_1m;Yolanda DEL AMO;26/08/2024;11:0;1.0;0.0;250.0;PM;62.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;17/09/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;;;;;;;;;;;2480;;;;80;;;;;;;;;;;8967;;10480;160;;;560;;;;;;160;;;560;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;80;;;;2960;240;160;;;;;;;;;;;;;;;;800;;2800;;;160;;;;;;;;;;;;;;;;;;;;;1920;;;;880;;;240;;;;;;480;;;;;;160;;;;320;;;;;;;;;;2400;;;;;;;;;;;;;;;;;;;;;;;;;5760;;;;;640;;320;;;;;;;80;80;;;;;;;;;11956;;;1200;;;;;;;86681;;;;240;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240910_1m;Yolanda DEL AMO;10/09/2024;7:38;1.0;0.0;250.0;PM;50.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;23/10/2024;obscur, temperature amb;12.5;;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;;;;;;;;;;;320;1040;;;;;;;;;160;;;;6640;;;;160;;;;;;;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6320;;;;80;80;;;;;80;;;;;;;;;;;;9120;;6640;;;3920;;;;;320;;;;;;;;;;;;;;240;;320;;;;160;;;;;;;;;80;;;;;;;;;;;;;;;;160;;;;5280;;;5978;;;;;;;;;;;;;1200;;;;;;;;;2080;;;;;800;;240;;;240;;;;240;160;;;;160;;;;;11956;;;;;;;80;;;2989;;;;160;;
Université de Bordeaux-EPOC;SOMLIT - Bouée13;Arcachon - Bouée 13;SB13_20240924_1m;Yolanda DEL AMO;24/09/2024;8:40;1.0;0.0;250.0;PM;57.0;bottle;Niskin;8.0;;;;;;;;Comptage taxinomique phytoplancton;Laurence COSTES;03/12/2024;obscur, temperature amb;12.5;;25.0;;;;;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;300;;;1280;;;;;;;;1360;;;;400;;;;;;;;;;;38857;;5360;;;80;480;;;;;;;1360;;;;;;;80;;240;;;;;;;;;;;;;;;;;;;;;;;;400;;;;400;160;;;80;;160;;;;;;;;;;;;1600;;1760;;;5360;;;320;;;;3920;;;;;;;;;;;;;;1600;;;;;;;240;160;80;;;;80;;;;;;160;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1360;;;;;640;;240;;;;;;;80;400;;;;;;;;;5978;;;;;;;560;;;47824;;;;320;;
