aphiaID;TAXON;Kingdom;Subkingdom;Infrakingdom;Phylum;Subphylum;Infraphylum;Class;Subclass;Order;Family;Genus;Species;Superorder;Phylum (Division);Subfamily;Subphylum (Subdivision);Superclass;Forma;Suborder;Variety;rank
110007;Amylax triacantha;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Gonyaulacaceae;Amylax;Amylax triacantha;NA;NA;NA;NA;NA;NA;NA;NA;Species
110015;Gonyaulax digitale;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax digitale;NA;NA;NA;NA;NA;NA;NA;NA;Species
110035;Gonyaulax polygramma;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax polygramma;NA;NA;NA;NA;NA;NA;NA;NA;Species
110041;Gonyaulax spinifera;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax spinifera;NA;NA;NA;NA;NA;NA;NA;NA;Species
110045;Gonyaulax verior;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax verior;NA;NA;NA;NA;NA;NA;NA;NA;Species
110068;Ostreopsis ovata;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Pyrocystaceae;Ostreopsis;Ostreopsis ovata;NA;NA;Ostreopsidoideae;NA;NA;NA;NA;NA;Species
110082;Oxytoxum caudatum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Oxytoxaceae;Oxytoxum;Oxytoxum caudatum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110085;Oxytoxum constrictum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Oxytoxaceae;Oxytoxum;Oxytoxum constrictum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110102;Oxytoxum mediterraneum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Oxytoxaceae;Oxytoxum;Oxytoxum mediterraneum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110114;Oxytoxum sceptrum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Oxytoxaceae;Oxytoxum;Oxytoxum sceptrum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110115;Oxytoxum scolopax;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Oxytoxaceae;Oxytoxum;Oxytoxum scolopax;NA;NA;NA;NA;NA;NA;NA;NA;Species
110116;Oxytoxum sphaeroideum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Oxytoxaceae;Oxytoxum;Oxytoxum sphaeroideum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110122;Oxytoxum viride;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Oxytoxaceae;Oxytoxum;Oxytoxum viride;NA;NA;NA;NA;NA;NA;NA;NA;Species
110152;Heterocapsa rotundata;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa rotundata;NA;NA;NA;NA;NA;NA;NA;NA;Species
110199;Podolampas bipes;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Podolampadaceae;Podolampas;Podolampas bipes;NA;NA;NA;NA;NA;NA;NA;NA;Species
110202;Podolampas spinifera;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Podolampadaceae;Podolampas;Podolampas spinifera;NA;NA;NA;NA;NA;NA;NA;NA;Species
110208;Protoperidinium bipes;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium bipes;NA;NA;NA;NA;NA;NA;NA;NA;Species
110210;Protoperidinium brevipes;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium brevipes;NA;NA;NA;NA;NA;NA;NA;NA;Species
110213;Protoperidinium conicum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium conicum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110214;Protoperidinium crassipes;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium crassipes;NA;NA;NA;NA;NA;NA;NA;NA;Species
110217;Protoperidinium depressum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium depressum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110219;Protoperidinium divergens;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium divergens;NA;NA;NA;NA;NA;NA;NA;NA;Species
110223;Protoperidinium granii;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium granii;NA;NA;NA;NA;NA;NA;NA;NA;Species
110238;Protoperidinium oblongum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium oblongum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110239;Protoperidinium obtusum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium obtusum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110240;Protoperidinium oceanicum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium oceanicum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110241;Protoperidinium ovatum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium ovatum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110242;Protoperidinium oviforme;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium oviforme;NA;NA;NA;NA;NA;NA;NA;NA;Species
110244;Protoperidinium pallidum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium pallidum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110245;Protoperidinium pellucidum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium pellucidum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110248;Protoperidinium punctulatum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium punctulatum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110249;Protoperidinium pyriforme;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium pyriforme;NA;NA;NA;NA;NA;NA;NA;NA;Species
110257;Protoperidinium steinii;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium steinii;NA;NA;NA;NA;NA;NA;NA;NA;Species
110292;Prorocentrum arcuatum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;NA;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum arcuatum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110298;Prorocentrum dentatum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;NA;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum dentatum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110300;Prorocentrum gracile;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;NA;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum gracile;NA;NA;NA;NA;NA;NA;NA;NA;Species
110301;Prorocentrum lima;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;NA;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum lima;NA;NA;NA;NA;NA;NA;NA;NA;Species
110303;Prorocentrum micans;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;NA;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum micans;NA;NA;NA;NA;NA;NA;NA;NA;Species
110314;Prorocentrum scutellum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;NA;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum scutellum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110316;Prorocentrum triestinum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;NA;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum triestinum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110321;Protoceratium reticulatum;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Protoceratiaceae;Protoceratium;Protoceratium reticulatum;NA;NA;NA;NA;NA;NA;NA;NA;Species
110334;Pyrocystis robusta;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;Dinophyceae;Peridiniphycidae;Gonyaulacales;Pyrocystaceae;Pyrocystis;Pyrocystis robusta;NA;NA;NA;NA;NA;NA;NA;NA;Species
115057;Prymnesiophyceae;Chromista;Hacrobia;NA;Haptophyta;NA;NA;Prymnesiophyceae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Class
115059;Coccosphaerales;Chromista;Hacrobia;NA;Haptophyta;Haptophytina;NA;Coccolithophyceae;NA;Coccosphaerales;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Order
115061;Prymnesiales;Chromista;Hacrobia;NA;Haptophyta;Haptophytina;NA;Coccolithophyceae;Prymnesiophycidae;Prymnesiales;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Order
115073;Prymnesiaceae;Chromista;Hacrobia;NA;Haptophyta;Haptophytina;NA;Coccolithophyceae;Prymnesiophycidae;Prymnesiales;Prymnesiaceae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Family
115075;Meringosphaera;Chromista;Harosa;Heterokonta;Ochrophyta;NA;NA;Xanthophyceae;NA;Mischococcales;Pleurochloridaceae;Meringosphaera;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
115081;Ophiaster;Chromista;Hacrobia;NA;Haptophyta;Haptophytina;NA;Coccolithophyceae;Prymnesiophycidae;Syracosphaerales;Syracosphaeraceae;Ophiaster;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
115088;Phaeocystis;Chromista;Hacrobia;NA;Haptophyta;Haptophytina;NA;Coccolithophyceae;Prymnesiophycidae;Phaeocystales;Phaeocystaceae;Phaeocystis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
115090;Chrysochromulina;Chromista;Hacrobia;NA;Haptophyta;Haptophytina;NA;Coccolithophyceae;Prymnesiophycidae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
118014;Ebria;Chromista;Harosa;Rhizaria;Cercozoa;NA;NA;Thecofilosea;Eothecia;Ebriales;Ebriaceae;Ebria;NA;NA;NA;NA;NA;Ventrifilosa;NA;NA;NA;Genus
118051;Ebria tripartita;Chromista;Harosa;Rhizaria;Cercozoa;NA;NA;Thecofilosea;Eothecia;Ebriales;Ebriaceae;Ebria;Ebria tripartita;NA;NA;NA;NA;Ventrifilosa;NA;NA;NA;Species
134526;Tetraselmis;Plantae;Viridiplantae;NA;NA;NA;NA;Chlorodendrophyceae;NA;Chlorodendrales;Chlorodendraceae;Tetraselmis;NA;NA;Chlorophyta;NA;Chlorophytina;NA;NA;NA;NA;Genus
134528;Halosphaera;Plantae;Viridiplantae;NA;NA;NA;NA;Pyramimonadophyceae;NA;Pyramimonadales;Pyramimonadaceae;Halosphaera;NA;NA;Chlorophyta;NA;Prasinophytina;NA;NA;NA;NA;Genus
134529;Pyramimonas;Plantae;Viridiplantae;NA;NA;NA;NA;Pyramimonadophyceae;NA;Pyramimonadales;Pyramimonadaceae;Pyramimonas;NA;NA;Chlorophyta;NA;Prasinophytina;NA;NA;NA;NA;Genus
146203;Dinoflagellata;Chromista;Harosa;Alveolata;Myzozoa;Dinozoa;Dinoflagellata;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Infraphylum
146208;Ebriaceae;Chromista;Harosa;Rhizaria;Cercozoa;NA;NA;Thecofilosea;Eothecia;Ebriales;Ebriaceae;NA;NA;NA;NA;NA;NA;Ventrifilosa;NA;NA;NA;Family
146230;Chrysophyceae;Chromista;Harosa;Heterokonta;Ochrophyta;NA;NA;Chrysophyceae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Class
146232;Dictyochophyceae;Chromista;Harosa;Heterokonta;Ochrophyta;NA;NA;Dictyochophyceae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Class
146537;Cyanobacteria;Bacteria;Negibacteria;NA;Cyanobacteria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Phylum
146542;Cyanophyceae;Bacteria;Negibacteria;NA;Cyanobacteria;NA;NA;Cyanophyceae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Class
146545;Merismopedia;Bacteria;Negibacteria;NA;Cyanobacteria;NA;NA;Cyanophyceae;Oscillatoriophycidae;Chroococcales;Microcystaceae;Merismopedia;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
146549;Oscillatoria;Bacteria;Negibacteria;NA;Cyanobacteria;NA;NA;Cyanophyceae;Oscillatoriophycidae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
146557;Microcystis;Bacteria;Negibacteria;NA;Cyanobacteria;NA;NA;Cyanophyceae;Oscillatoriophycidae;Chroococcales;Microcystaceae;Microcystis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
146585;Anabaena;Bacteria;Negibacteria;NA;Cyanobacteria;NA;NA;Cyanophyceae;Nostocophycidae;Nostocales;Aphanizomenonaceae;Anabaena;NA;NA;NA;NA;NA;NA;NA;NA;NA;Genus
148899;Bacillariophyceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Class
148903;Thalassiosirales;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;NA;NA;NA;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Order
148904;Thalassiosiraceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;NA;NA;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Family
148905;Cyclotella;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Stephanodiscaceae;Cyclotella;NA;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Genus
148912;Thalassiosira;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;NA;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Genus
148913;Thalassiosira angulata;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira angulata;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148914;Thalassiosira anguste-lineata;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira anguste-lineata;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148915;Coscinodiscales;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;NA;NA;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Order
148916;Coscinodiscaceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;Coscinodiscaceae;NA;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Family
148917;Coscinodiscus;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Genus
148919;Thalassiosira decipiens;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira decipiens;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148922;Thalassiosira eccentrica;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira eccentrica;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148923;Thalassiosira hendeyi;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira hendeyi;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148925;Thalassiosira minima;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira minima;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148931;Thalassiosira nordenskioeldii;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira nordenskioeldii;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148936;Thalassiosira punctigera;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira punctigera;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Species
148943;Hemidiscaceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;Hemidiscaceae;NA;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Family
148944;Actinocyclus;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;Hemidiscaceae;Actinocyclus;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Genus
148946;Heliopeltaceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;Heliopeltaceae;NA;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Family
148947;Actinoptychus;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;Heliopeltaceae;Actinoptychus;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Genus
148948;Actinoptychus senarius;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Coscinodiscales;Heliopeltaceae;Actinoptychus;Actinoptychus senarius;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Species
148952;Fragilariaceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Fragilariophycidae;Fragilariales;Fragilariaceae;NA;NA;Fragilariophycanae;NA;NA;NA;NA;NA;NA;NA;Family
148953;Asterionella;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Fragilariophycidae;Fragilariales;Fragilariaceae;Asterionella;NA;Fragilariophycanae;NA;NA;NA;NA;NA;NA;NA;Genus
148954;Asterionella formosa;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Fragilariophycidae;Fragilariales;Fragilariaceae;Asterionella;Asterionella formosa;Fragilariophycanae;NA;NA;NA;NA;NA;NA;NA;Species
148958;Aulacoseiraceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Aulacoseirales;Aulacoseiraceae;NA;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Family
148959;Aulacoseira;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Aulacoseirales;Aulacoseiraceae;Aulacoseira;NA;Coscinodiscanae;NA;NA;NA;NA;NA;NA;NA;Genus
148963;Odontella;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Triceratiales;Triceratiaceae;Odontella;NA;Biddulphianae;NA;NA;NA;NA;NA;NA;NA;Genus
148966;Biddulphiaceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Biddulphiales;Biddulphiaceae;NA;NA;Biddulphianae;NA;NA;NA;NA;NA;NA;NA;Family
148967;Biddulphia;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Biddulphiales;Biddulphiaceae;Biddulphia;NA;Biddulphianae;NA;NA;NA;NA;NA;NA;NA;Genus
148971;Coscinodiscophycidae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Subclass
148980;Porosira;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Thalassiosirales;Thalassiosiraceae;Porosira;NA;Thalassiosiranae;NA;NA;NA;NA;NA;NA;NA;Genus
148984;Chaetocerotaceae;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Chaetocerotanae incertae sedis;Chaetocerotaceae;NA;NA;Chaetocerotanae;NA;NA;NA;NA;NA;NA;NA;Family
148985;Chaetoceros;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Chaetocerotanae incertae sedis;Chaetocerotaceae;Chaetoceros;NA;Chaetocerotanae;NA;NA;NA;NA;NA;NA;NA;Genus
148986;Chaetoceros mitra;Chromista;NA;NA;Heterokontophyta;Bacillariophytina;NA;Bacillariophyceae;Coscinodiscophycidae;Chaetocerotanae incertae sedis;Chaetocerotaceae;Chaetoceros;Chaetoceros mitra;Chaetocerotanae;NA;NA;NA;NA;NA;NA;NA;Species
